epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,1744.71,1.30641,1.5604,1.89238,0.62465,0.73258,0.79322,0.58599,1.00473,1.36743,1.71121,0.006337,0.006337,0.006337
187,1754.11,1.11934,1.41249,1.70367,0.54584,0.76993,0.81845,0.6131,0.93386,1.26015,1.64134,0.0063172,0.0063172,0.0063172
188,1763.31,1.16125,1.28045,1.7475,0.74893,0.78527,0.89376,0.6947,0.89241,0.94659,1.66158,0.0062974,0.0062974,0.0062974
189,1772.61,1.18395,1.22696,1.80092,0.78748,0.77576,0.87904,0.67599,0.92526,1.01952,1.71038,0.0062776,0.0062776,0.0062776
190,1781.98,1.31207,1.33942,1.94804,0.61189,0.68737,0.71678,0.5335,1.14546,1.70724,1.86935,0.0062578,0.0062578,0.0062578
191,1791.21,1.27887,1.26097,1.87889,0.64573,0.79635,0.7818,0.60016,0.97235,1.35419,1.73351,0.006238,0.006238,0.006238
192,1800.41,1.36444,1.32787,1.98383,0.74708,0.8897,0.91519,0.70468,0.92515,0.9143,1.6611,0.0062182,0.0062182,0.0062182
193,1809.71,1.20686,1.16149,1.86556,0.93455,0.84299,0.93761,0.73868,0.91359,0.85315,1.6278,0.0061984,0.0061984,0.0061984
194,1819.03,1.20771,1.20698,1.83493,0.69334,0.93253,0.92155,0.70509,0.95967,1.05164,1.66091,0.0061786,0.0061786,0.0061786
195,1828.34,1.30527,1.31833,1.89649,0.69334,0.93253,0.92155,0.70509,0.95967,1.05164,1.66091,0.0061588,0.0061588,0.0061588
196,1837.48,1.28353,1.30949,1.94658,0.62943,0.83289,0.90176,0.69406,0.97987,1.16152,1.66978,0.006139,0.006139,0.006139
197,1846.66,1.27981,1.19643,1.82031,0.68841,0.86087,0.92525,0.70078,0.96886,1.11873,1.67295,0.0061192,0.0061192,0.0061192
198,1855.91,1.34255,1.32126,1.94104,0.94688,0.76865,0.95314,0.70461,0.94538,0.95954,1.65367,0.0060994,0.0060994,0.0060994
199,1865.28,1.12474,1.14012,1.70154,0.93108,0.85347,0.93794,0.69751,0.93994,0.89196,1.67638,0.0060796,0.0060796,0.0060796
200,1874.6,1.24783,1.33025,1.83266,0.93337,0.79339,0.92896,0.71448,0.92992,0.85636,1.67953,0.0060598,0.0060598,0.0060598
201,1883.72,1.09454,1.14778,1.71507,0.93816,0.73578,0.93661,0.71587,0.93758,0.90052,1.69172,0.00604,0.00604,0.00604
202,1892.93,1.19979,1.23976,1.77415,0.85646,0.86963,0.92155,0.73497,0.883,0.86384,1.62688,0.0060202,0.0060202,0.0060202
203,1902.22,1.04364,1.0595,1.63115,0.89544,0.85234,0.91776,0.73597,0.85131,0.82156,1.59572,0.0060004,0.0060004,0.0060004
204,1911.7,1.14106,1.15982,1.79257,0.82647,0.8787,0.91941,0.69333,0.97578,0.98242,1.69488,0.0059806,0.0059806,0.0059806
205,1920.98,1.11819,1.17167,1.74283,0.82647,0.8787,0.91941,0.69333,0.97578,0.98242,1.69488,0.0059608,0.0059608,0.0059608
206,1930.36,1.11801,1.13,1.70352,0.8838,0.78042,0.91647,0.68898,1.00236,1.07991,1.72964,0.005941,0.005941,0.005941
207,1939.7,1.21481,1.17414,1.83725,0.93337,0.80249,0.94701,0.74968,0.91337,0.91091,1.62778,0.0059212,0.0059212,0.0059212
208,1948.85,1.1515,1.09034,1.7919,0.93124,0.86131,0.94923,0.74291,0.86184,0.84614,1.57491,0.0059014,0.0059014,0.0059014
209,1958.02,1.11083,1.13089,1.72659,0.90372,0.8564,0.94265,0.72544,0.92969,0.8357,1.63829,0.0058816,0.0058816,0.0058816
210,1967.44,1.29133,1.32683,1.914,0.86402,0.8874,0.9353,0.71574,0.94855,0.82902,1.66295,0.0058618,0.0058618,0.0058618
211,1976.65,1.12074,1.35082,1.7617,0.84272,0.84257,0.93279,0.71487,0.97253,0.90031,1.68021,0.005842,0.005842,0.005842
212,1985.87,1.23824,1.23319,1.82005,0.88794,0.84337,0.92426,0.7072,0.9535,0.89066,1.69509,0.0058222,0.0058222,0.0058222
213,1995.03,1.17729,1.16344,1.78095,0.8639,0.81442,0.92899,0.71358,0.97227,0.97343,1.70667,0.0058024,0.0058024,0.0058024
214,2004.26,1.26741,1.20181,1.90112,0.95811,0.79244,0.92638,0.72551,0.88006,0.89187,1.6135,0.0057826,0.0057826,0.0057826
215,2013.56,1.15822,1.23513,1.70969,0.88719,0.81335,0.91052,0.70838,0.87263,0.91908,1.59302,0.0057628,0.0057628,0.0057628
216,2022.86,1.17685,1.26513,1.79922,0.88719,0.81335,0.91052,0.70838,0.87263,0.91908,1.59302,0.005743,0.005743,0.005743
217,2032.17,1.15508,1.17652,1.75612,0.90012,0.85995,0.91284,0.72138,0.87891,0.85894,1.59643,0.0057232,0.0057232,0.0057232
218,2041.55,1.15913,1.25145,1.70531,0.92622,0.84946,0.93492,0.72633,0.86517,0.82841,1.58935,0.0057034,0.0057034,0.0057034
219,2050.74,1.2156,1.30458,1.80793,0.9561,0.85594,0.92575,0.7086,0.92232,0.84997,1.64609,0.0056836,0.0056836,0.0056836
220,2059.92,1.1654,1.20734,1.72356,0.92877,0.84177,0.92311,0.70949,0.94001,0.88539,1.67134,0.0056638,0.0056638,0.0056638
221,2069.13,1.10933,1.12512,1.72398,0.82683,0.85747,0.95339,0.75991,0.84969,0.79015,1.58887,0.005644,0.005644,0.005644
222,2078.44,1.11556,1.14598,1.68962,0.88947,0.89213,0.94978,0.74484,0.86353,0.84093,1.58263,0.0056242,0.0056242,0.0056242
223,2087.81,1.24113,1.30436,1.81937,0.86937,0.94444,0.96503,0.74076,0.88324,0.81738,1.59454,0.0056044,0.0056044,0.0056044
224,2097.12,1.2075,1.19509,1.73994,0.91153,0.91117,0.95872,0.72394,0.93898,0.88243,1.66773,0.0055846,0.0055846,0.0055846
225,2106.41,1.0936,1.18175,1.70746,0.77825,0.95455,0.94033,0.67116,1.05801,0.91643,1.76852,0.0055648,0.0055648,0.0055648
226,2115.81,1.18749,1.25022,1.79131,0.77825,0.95455,0.94033,0.67116,1.05801,0.91643,1.76852,0.005545,0.005545,0.005545
227,2125.11,1.19659,1.19886,1.78895,0.92198,0.88633,0.97943,0.71011,1.02002,0.82904,1.7125,0.0055252,0.0055252,0.0055252
228,2134.34,1.21676,1.15688,1.75579,0.93206,0.97583,0.99273,0.77557,0.86468,0.75376,1.54395,0.0055054,0.0055054,0.0055054
229,2143.59,1.14581,1.12171,1.66612,0.87687,0.94984,0.98745,0.77633,0.85476,0.79213,1.52649,0.0054856,0.0054856,0.0054856
230,2153.01,1.22544,1.28725,1.88103,0.96016,0.83426,0.97758,0.76093,0.82615,0.86521,1.51515,0.0054658,0.0054658,0.0054658
231,2162.12,1.22034,1.3012,1.83013,0.83825,0.89523,0.94279,0.72397,0.84484,0.96675,1.54516,0.005446,0.005446,0.005446
232,2171.29,1.04581,1.06096,1.61153,0.77587,0.94518,0.92856,0.70449,0.8965,0.96432,1.60627,0.0054262,0.0054262,0.0054262
233,2180.63,1.17021,1.15262,1.7962,0.80687,0.80014,0.90665,0.65888,1.09688,1.10099,1.77115,0.0054064,0.0054064,0.0054064
234,2189.74,1.17135,1.23762,1.75904,0.90822,0.88549,0.96917,0.74372,0.89738,0.79353,1.61116,0.0053866,0.0053866,0.0053866
235,2198.95,1.11591,1.10473,1.77421,0.94585,0.96257,0.99,0.78067,0.87775,0.7108,1.57692,0.0053668,0.0053668,0.0053668
236,2208.12,1.22038,1.1906,1.80226,0.88221,0.92755,0.9697,0.76643,0.85771,0.79161,1.57576,0.005347,0.005347,0.005347
237,2217.43,1.20002,1.19298,1.73377,0.88221,0.92755,0.9697,0.76643,0.85771,0.79161,1.57576,0.0053272,0.0053272,0.0053272
238,2226.7,1.16807,1.20101,1.73761,0.81939,0.92247,0.95135,0.73513,0.87443,0.8729,1.60148,0.0053074,0.0053074,0.0053074
239,2235.87,1.13048,1.11824,1.73215,0.90185,0.86211,0.94863,0.72686,0.93112,0.91263,1.63469,0.0052876,0.0052876,0.0052876
240,2245.01,1.25173,1.21358,1.88234,0.87441,0.93634,0.97087,0.7583,0.87534,0.86239,1.58588,0.0052678,0.0052678,0.0052678
241,2254.24,1.15463,1.16196,1.77889,0.86624,0.91948,0.97359,0.78273,0.8101,0.79194,1.55191,0.005248,0.005248,0.005248
242,2263.49,1.0976,1.08772,1.71548,0.90141,0.8826,0.96563,0.77169,0.7832,0.76201,1.54265,0.0052282,0.0052282,0.0052282
243,2272.79,1.24343,1.20581,1.7406,0.92663,0.89656,0.97583,0.78906,0.78495,0.71483,1.53299,0.0052084,0.0052084,0.0052084
244,2281.99,1.12398,1.13936,1.70014,0.87088,0.96636,0.9826,0.80774,0.76483,0.7202,1.5102,0.0051886,0.0051886,0.0051886
245,2291.3,1.09418,1.14941,1.69491,0.90881,0.92508,0.96811,0.78632,0.76518,0.74473,1.5065,0.0051688,0.0051688,0.0051688
246,2300.57,1.05557,1.16289,1.6908,0.9081,0.93524,0.96782,0.78679,0.76905,0.74914,1.50276,0.005149,0.005149,0.005149
247,2309.89,1.11012,1.17484,1.74124,0.9081,0.93524,0.96782,0.78679,0.76905,0.74914,1.50276,0.0051292,0.0051292,0.0051292
248,2319.21,1.18571,1.17034,1.79376,0.94791,0.9572,0.98466,0.78723,0.77983,0.74586,1.50584,0.0051094,0.0051094,0.0051094
249,2328.46,1.09217,1.01316,1.67925,0.94492,0.96684,0.97904,0.79528,0.80307,0.76541,1.51394,0.0050896,0.0050896,0.0050896
250,2337.74,1.17136,1.17316,1.72943,0.92311,0.87618,0.97036,0.75193,0.85044,0.79012,1.54256,0.0050698,0.0050698,0.0050698
251,2346.99,1.24013,1.17576,1.82952,0.88772,0.89229,0.95937,0.7411,0.88328,0.81019,1.55867,0.00505,0.00505,0.00505
252,2356.16,1.16826,1.11432,1.78577,0.89352,0.88604,0.94148,0.7258,0.89929,0.83378,1.56464,0.0050302,0.0050302,0.0050302
253,2365.37,1.13102,1.03309,1.65807,0.88986,0.89225,0.94459,0.74987,0.82448,0.74533,1.51773,0.0050104,0.0050104,0.0050104
254,2374.62,1.0993,1.05071,1.67319,0.9172,0.86186,0.93547,0.73676,0.85241,0.71238,1.56299,0.0049906,0.0049906,0.0049906
255,2384.01,1.08486,1.01591,1.64742,0.90976,0.75662,0.84632,0.62103,1.0913,1.13209,1.76974,0.0049708,0.0049708,0.0049708
256,2393.33,1.04882,0.9414,1.65516,0.86586,0.7194,0.83018,0.58301,1.19047,1.23079,1.84324,0.004951,0.004951,0.004951
257,2402.56,1.09892,1.02692,1.70726,0.90374,0.82546,0.9333,0.7314,0.97168,0.91457,1.67793,0.0049312,0.0049312,0.0049312
258,2411.99,1.16183,1.09983,1.71603,0.90374,0.82546,0.9333,0.7314,0.97168,0.91457,1.67793,0.0049114,0.0049114,0.0049114
259,2421.27,1.14284,1.09123,1.70718,0.95428,0.84394,0.94252,0.75267,0.82454,0.7523,1.5704,0.0048916,0.0048916,0.0048916
260,2430.48,1.1807,1.11869,1.80232,0.94671,0.86996,0.95663,0.7068,1.00793,0.75724,1.69597,0.0048718,0.0048718,0.0048718
261,2439.83,1.15654,1.03972,1.73942,0.94409,0.92611,0.98675,0.66677,1.16463,0.87605,1.8758,0.004852,0.004852,0.004852
262,2448.83,1.05258,0.99552,1.65149,0.92408,1,0.98675,0.69867,1.09167,0.80934,1.77403,0.0048322,0.0048322,0.0048322
263,2457.99,1.04954,0.98193,1.65773,0.95844,0.96624,0.99,0.75823,0.99072,0.74726,1.70726,0.0048124,0.0048124,0.0048124
264,2467.21,1.21561,1.18215,1.8106,0.95529,0.92445,0.98507,0.7528,0.98008,0.69203,1.71635,0.0047926,0.0047926,0.0047926
265,2476.59,1.21488,1.09298,1.7448,0.95004,0.9132,0.97601,0.74894,0.93248,0.68443,1.63546,0.0047728,0.0047728,0.0047728
266,2485.88,1.19466,1.11398,1.75723,0.98363,0.89872,0.97536,0.78428,0.83916,0.718,1.54475,0.004753,0.004753,0.004753
267,2495.19,1.0591,0.91322,1.64027,0.98488,0.88296,0.98694,0.75195,0.94917,0.75565,1.62408,0.0047332,0.0047332,0.0047332
268,2504.51,1.17245,1.0177,1.7535,0.98488,0.88296,0.98694,0.75195,0.94917,0.75565,1.62408,0.0047134,0.0047134,0.0047134
269,2513.76,1.12609,1.07013,1.64103,0.97524,0.86309,0.98008,0.67774,1.07968,0.78033,1.76082,0.0046936,0.0046936,0.0046936
270,2522.91,1.12521,1.10841,1.73487,0.9644,0.85605,0.97048,0.71655,0.99444,0.76364,1.67096,0.0046738,0.0046738,0.0046738
271,2532.21,1.13412,1.05783,1.68285,0.9278,0.92222,0.97261,0.76981,0.84727,0.6842,1.53462,0.004654,0.004654,0.004654
272,2541.5,1.1685,0.9723,1.73527,0.99009,0.89782,0.98109,0.7807,0.85028,0.69417,1.52934,0.0046342,0.0046342,0.0046342
273,2550.71,1.10776,1.093,1.63667,0.95024,0.86245,0.96981,0.79016,0.83553,0.72192,1.53198,0.0046144,0.0046144,0.0046144
274,2559.93,1.03077,0.95391,1.58287,0.91138,0.9329,0.98104,0.79848,0.78668,0.66439,1.49126,0.0045946,0.0045946,0.0045946
275,2569.09,1.06534,0.96159,1.67602,0.90356,0.95835,0.98667,0.79206,0.77922,0.63583,1.48642,0.0045748,0.0045748,0.0045748
276,2578.45,1.15348,1.0606,1.68429,0.89464,0.90826,0.9664,0.76883,0.80026,0.74826,1.49546,0.004555,0.004555,0.004555
277,2587.68,1.08664,1.0536,1.7499,0.9971,0.86414,0.95733,0.75299,0.83767,0.8264,1.53623,0.0045352,0.0045352,0.0045352
278,2596.94,1.16731,1.05268,1.75428,0.89446,0.90507,0.94458,0.72608,0.8857,0.84131,1.57189,0.0045154,0.0045154,0.0045154
279,2606.12,1.06484,1.03648,1.58125,0.89446,0.90507,0.94458,0.72608,0.8857,0.84131,1.57189,0.0044956,0.0044956,0.0044956
280,2615.5,1.00407,1.07226,1.58261,0.93762,0.93659,0.94766,0.73097,0.89105,0.7491,1.57394,0.0044758,0.0044758,0.0044758
281,2624.78,1.18195,1.08641,1.74343,0.97088,0.94291,0.96704,0.75581,0.87852,0.66688,1.56596,0.004456,0.004456,0.004456
282,2633.97,1.03555,0.95252,1.63557,0.97488,0.93774,0.96457,0.77498,0.83419,0.64008,1.52274,0.0044362,0.0044362,0.0044362
283,2643.2,1.14874,1.0833,1.75762,0.96799,0.9357,0.96611,0.7862,0.79652,0.59746,1.49341,0.0044164,0.0044164,0.0044164
284,2652.44,1.12547,1.04236,1.7089,0.96722,0.86238,0.95978,0.77749,0.81,0.66783,1.53745,0.0043966,0.0043966,0.0043966
285,2661.68,1.1339,1.00655,1.73661,0.89706,0.86125,0.9498,0.75913,0.84635,0.78618,1.5771,0.0043768,0.0043768,0.0043768
286,2670.93,1.18635,1.11842,1.75794,0.97127,0.88334,0.97132,0.80194,0.76951,0.64878,1.49197,0.004357,0.004357,0.004357
287,2680.26,1.108,1.07688,1.65864,0.94875,0.93238,0.98562,0.8091,0.75969,0.63181,1.46482,0.0043372,0.0043372,0.0043372
288,2689.47,1.08612,1.03757,1.6819,0.93835,0.97222,0.98063,0.78895,0.78914,0.65992,1.49078,0.0043174,0.0043174,0.0043174
289,2698.78,1.1184,1.08675,1.67795,0.93835,0.97222,0.98063,0.78895,0.78914,0.65992,1.49078,0.0042976,0.0042976,0.0042976
290,2708.03,1.02017,0.88337,1.56285,0.96131,0.97177,0.97529,0.76573,0.874,0.68387,1.56903,0.0042778,0.0042778,0.0042778
291,2717.32,1.14325,1.04556,1.7441,0.95487,0.96706,0.99038,0.77339,0.90998,0.66533,1.60124,0.004258,0.004258,0.004258
292,2726.52,1.18698,1.10905,1.76645,0.97435,0.94595,0.9857,0.76762,0.87869,0.70449,1.56495,0.0042382,0.0042382,0.0042382
293,2735.83,1.00339,0.89083,1.57638,0.96891,0.91754,0.98706,0.79273,0.81368,0.71185,1.50333,0.0042184,0.0042184,0.0042184
294,2745.09,1.02497,0.94933,1.60931,0.95374,0.96979,0.995,0.78942,0.81124,0.71046,1.49496,0.0041986,0.0041986,0.0041986
295,2754.31,0.98421,0.90017,1.55324,0.95271,0.98396,0.995,0.78096,0.85677,0.71596,1.52485,0.0041788,0.0041788,0.0041788
296,2763.61,1.0182,0.91494,1.65053,0.95713,0.99026,0.99313,0.785,0.82591,0.70688,1.50563,0.004159,0.004159,0.004159
297,2773.07,1.10651,1.05186,1.6408,0.95144,0.94514,0.9825,0.79164,0.7886,0.6771,1.47603,0.0041392,0.0041392,0.0041392
298,2782.27,1.04682,0.96127,1.61806,0.93556,0.93046,0.9686,0.78702,0.76624,0.6668,1.45857,0.0041194,0.0041194,0.0041194
299,2791.58,0.96261,0.95297,1.5831,0.924,0.93164,0.97973,0.7926,0.74008,0.64604,1.44081,0.0040996,0.0040996,0.0040996
300,2800.9,0.99915,0.96667,1.60611,0.924,0.93164,0.97973,0.7926,0.74008,0.64604,1.44081,0.0040798,0.0040798,0.0040798
301,2810.1,1.05964,0.94562,1.63997,0.91561,0.98276,0.98998,0.79529,0.7636,0.6052,1.44128,0.00406,0.00406,0.00406
302,2819.42,1.05531,0.98403,1.61436,0.96237,0.95925,0.99225,0.77423,0.82911,0.61732,1.48444,0.0040402,0.0040402,0.0040402
303,2828.66,1.08012,0.96848,1.73293,0.97045,0.94722,0.98773,0.75993,0.87751,0.64155,1.53539,0.0040204,0.0040204,0.0040204
304,2837.85,1.01707,0.94603,1.64492,0.9604,0.94722,0.98398,0.77996,0.851,0.64401,1.51075,0.0040006,0.0040006,0.0040006
305,2847.15,1.04706,0.93569,1.68245,0.96155,0.94115,0.98291,0.79915,0.79204,0.63481,1.45052,0.0039808,0.0039808,0.0039808
306,2856.48,1.06583,0.93133,1.65102,0.93803,0.97916,0.99225,0.8164,0.76377,0.61089,1.42739,0.003961,0.003961,0.003961
307,2865.71,1.02469,0.92261,1.61285,0.94587,0.99526,0.99225,0.82198,0.77511,0.57937,1.45517,0.0039412,0.0039412,0.0039412
308,2875.18,1.03589,0.88562,1.614,0.96125,0.96678,0.99225,0.81538,0.77668,0.58916,1.46883,0.0039214,0.0039214,0.0039214
309,2884.34,1.04514,1.01046,1.58986,0.95278,0.9611,0.98675,0.80613,0.78028,0.61269,1.48291,0.0039016,0.0039016,0.0039016
310,2893.56,1.11714,1.09032,1.64202,0.95278,0.9611,0.98675,0.80613,0.78028,0.61269,1.48291,0.0038818,0.0038818,0.0038818
311,2902.88,0.95132,0.85957,1.51842,0.96405,0.95813,0.9895,0.79883,0.76391,0.60816,1.45729,0.003862,0.003862,0.003862
312,2912.26,1.06656,0.8958,1.67795,0.99088,0.92459,0.99225,0.81991,0.75813,0.57646,1.43759,0.0038422,0.0038422,0.0038422
313,2921.69,1.02599,0.95756,1.62305,0.94939,0.97285,0.995,0.81211,0.77437,0.5848,1.44528,0.0038224,0.0038224,0.0038224
314,2930.87,1.04362,1.00397,1.56788,0.94414,1,0.995,0.80878,0.77654,0.59955,1.45581,0.0038026,0.0038026,0.0038026
315,2940.14,0.9609,0.93478,1.54086,0.94445,1,0.995,0.83371,0.74693,0.58478,1.44339,0.0037828,0.0037828,0.0037828
316,2949.41,1.07159,0.99879,1.67214,0.94054,0.95881,0.99038,0.80717,0.75388,0.61483,1.45942,0.003763,0.003763,0.003763
317,2958.68,1.05032,0.97281,1.6555,0.94412,0.96195,0.98813,0.79021,0.7863,0.60766,1.48584,0.0037432,0.0037432,0.0037432
318,2967.82,1.02614,0.87065,1.62765,0.96061,0.93161,0.98813,0.79216,0.76755,0.6042,1.47051,0.0037234,0.0037234,0.0037234
319,2977,1.02244,0.9219,1.6468,0.97984,0.91971,0.99225,0.80919,0.76341,0.59244,1.46754,0.0037036,0.0037036,0.0037036
320,2986.21,1.0228,0.91103,1.68041,0.95138,0.96312,0.99225,0.81837,0.74694,0.60047,1.45229,0.0036838,0.0036838,0.0036838
321,2995.37,1.02211,0.93541,1.5878,0.95138,0.96312,0.99225,0.81837,0.74694,0.60047,1.45229,0.003664,0.003664,0.003664
322,3004.78,1.01514,0.86476,1.59398,0.99154,0.92928,0.99225,0.8188,0.76392,0.59359,1.45123,0.0036442,0.0036442,0.0036442
323,3014.05,0.98628,0.98972,1.61309,0.97899,0.96489,0.995,0.81203,0.80553,0.60461,1.46949,0.0036244,0.0036244,0.0036244
324,3023.28,0.953,0.85912,1.52557,0.98297,0.96397,0.995,0.797,0.8292,0.60268,1.48099,0.0036046,0.0036046,0.0036046
325,3032.65,0.90016,0.80744,1.4765,0.97816,0.96307,0.995,0.80208,0.81123,0.60633,1.46128,0.0035848,0.0035848,0.0035848
326,3042.02,1.0429,1.02085,1.57915,0.97291,0.96607,0.995,0.82728,0.76865,0.61157,1.42473,0.003565,0.003565,0.003565
327,3051.22,1.03373,0.91439,1.60128,0.98152,0.96733,0.995,0.81765,0.75039,0.60317,1.41038,0.0035452,0.0035452,0.0035452
328,3060.32,1.0162,0.83651,1.64535,0.96779,0.99211,0.995,0.81975,0.73025,0.57364,1.39983,0.0035254,0.0035254,0.0035254
329,3069.72,1.00308,0.83207,1.57111,0.9546,0.97007,0.99038,0.81869,0.7377,0.60034,1.42528,0.0035056,0.0035056,0.0035056
330,3079.32,1.04884,0.91846,1.6377,0.96343,0.96375,0.99225,0.81872,0.74679,0.61537,1.43205,0.0034858,0.0034858,0.0034858
331,3088.54,1.00837,0.86226,1.51271,0.96343,0.96375,0.99225,0.81872,0.74679,0.61537,1.43205,0.003466,0.003466,0.003466
332,3097.74,0.98567,0.99055,1.5568,0.94089,0.98133,0.995,0.81813,0.7471,0.5698,1.421,0.0034462,0.0034462,0.0034462
333,3107.23,0.93281,0.85926,1.47772,0.94672,0.97654,0.99273,0.77359,0.82769,0.61444,1.49296,0.0034264,0.0034264,0.0034264
334,3116.47,1.03532,0.98936,1.5801,0.93872,0.97691,0.98591,0.76568,0.86322,0.66489,1.52617,0.0034066,0.0034066,0.0034066
335,3125.63,1.10955,1.13951,1.69158,0.92761,0.93395,0.97881,0.76452,0.87611,0.76026,1.5473,0.0033868,0.0033868,0.0033868
336,3134.84,0.92696,0.84859,1.56961,0.92605,0.98035,0.98333,0.78269,0.83348,0.73069,1.50851,0.003367,0.003367,0.003367
337,3144.27,0.96883,0.87983,1.5477,0.96933,0.99695,0.995,0.79209,0.78683,0.6488,1.45052,0.0033472,0.0033472,0.0033472
338,3153.49,0.98632,0.93358,1.50881,0.94287,1,0.995,0.80604,0.74651,0.59276,1.40392,0.0033274,0.0033274,0.0033274
339,3162.68,1.02932,0.89959,1.56652,0.99232,0.95604,0.995,0.80913,0.73172,0.58704,1.3928,0.0033076,0.0033076,0.0033076
340,3171.86,1.06434,0.95586,1.65811,0.97876,0.96374,0.995,0.81972,0.70997,0.58687,1.38354,0.0032878,0.0032878,0.0032878
341,3181.2,0.9747,0.82018,1.49861,0.92113,0.99293,0.99225,0.83158,0.70368,0.57407,1.37876,0.003268,0.003268,0.003268
342,3190.57,0.95705,0.86998,1.54972,0.92113,0.99293,0.99225,0.83158,0.70368,0.57407,1.37876,0.0032482,0.0032482,0.0032482
343,3199.76,0.95297,0.81922,1.52476,0.92548,0.97454,0.9895,0.82946,0.72902,0.56829,1.39736,0.0032284,0.0032284,0.0032284
344,3209.19,1.02937,0.84477,1.55473,0.98022,0.96595,0.995,0.81923,0.74459,0.55993,1.41499,0.0032086,0.0032086,0.0032086
345,3218.44,0.87546,0.7921,1.46667,0.95549,0.99725,0.995,0.82003,0.7457,0.55328,1.41884,0.0031888,0.0031888,0.0031888
346,3227.68,1.01708,0.95723,1.56315,0.96782,1,0.995,0.81451,0.74315,0.54481,1.42581,0.003169,0.003169,0.003169
347,3236.93,0.91145,0.86933,1.44268,0.96334,0.99202,0.99313,0.81632,0.73477,0.56416,1.41578,0.0031492,0.0031492,0.0031492
348,3246.21,1.01877,0.97684,1.59128,0.95967,0.98613,0.99313,0.8142,0.73457,0.5978,1.4031,0.0031294,0.0031294,0.0031294
349,3255.38,0.90977,0.86753,1.49366,0.95047,0.98322,0.99313,0.8354,0.72305,0.60357,1.38462,0.0031096,0.0031096,0.0031096
350,3264.71,0.98987,0.95049,1.49386,0.94324,0.9897,0.99313,0.82211,0.73027,0.57746,1.39186,0.0030898,0.0030898,0.0030898
351,3273.94,0.97358,0.9704,1.58287,0.95076,0.96487,0.99313,0.83086,0.7267,0.56113,1.39224,0.00307,0.00307,0.00307
352,3283.08,0.88908,0.83849,1.44634,0.95076,0.96487,0.99313,0.83086,0.7267,0.56113,1.39224,0.0030502,0.0030502,0.0030502
353,3292.35,0.93428,0.77203,1.49769,0.95434,0.95876,0.995,0.8354,0.69859,0.54185,1.3812,0.0030304,0.0030304,0.0030304
354,3301.46,0.92662,0.80424,1.56319,0.95444,0.95953,0.99313,0.84573,0.67507,0.55595,1.37169,0.0030106,0.0030106,0.0030106
355,3310.68,1.0672,1.00027,1.63305,0.9225,0.9598,0.9875,0.84123,0.7032,0.62616,1.39831,0.0029908,0.0029908,0.0029908
356,3319.87,0.99015,0.83561,1.55986,0.94386,0.96071,0.99125,0.84819,0.68542,0.60745,1.38286,0.002971,0.002971,0.002971
357,3329.11,0.92705,0.82195,1.42282,0.97395,0.96565,0.99273,0.84628,0.65546,0.5526,1.34872,0.0029512,0.0029512,0.0029512
358,3338.27,0.93626,0.80476,1.5099,0.93121,0.97134,0.98536,0.82401,0.70447,0.56713,1.37457,0.0029314,0.0029314,0.0029314
359,3347.33,0.92148,0.82175,1.55535,0.9714,0.97268,0.98786,0.82317,0.7342,0.60908,1.40212,0.0029116,0.0029116,0.0029116
360,3356.75,0.93837,0.83741,1.49403,0.94624,0.96036,0.99083,0.81319,0.74091,0.62636,1.40691,0.0028918,0.0028918,0.0028918
361,3365.98,0.98309,0.92497,1.57908,0.98605,0.96523,0.995,0.81673,0.72222,0.57427,1.39375,0.002872,0.002872,0.002872
362,3375.3,0.96311,0.88841,1.50718,0.96866,0.97264,0.995,0.81992,0.72544,0.53229,1.39627,0.0028522,0.0028522,0.0028522
363,3384.53,0.87488,0.7875,1.42875,0.96866,0.97264,0.995,0.81992,0.72544,0.53229,1.39627,0.0028324,0.0028324,0.0028324
364,3393.66,1.01612,0.88522,1.56167,0.95491,0.99235,0.995,0.82311,0.72439,0.54186,1.39393,0.0028126,0.0028126,0.0028126
365,3403.05,0.88467,0.78177,1.47175,0.95312,0.93804,0.98813,0.80453,0.72917,0.56265,1.40631,0.0027928,0.0027928,0.0027928
366,3412.27,0.8977,0.83034,1.47218,0.94832,0.94277,0.98813,0.79865,0.71584,0.56067,1.3876,0.002773,0.002773,0.002773
367,3421.48,0.9921,0.94337,1.57744,0.95786,0.93707,0.99,0.79566,0.71002,0.55439,1.37918,0.0027532,0.0027532,0.0027532
368,3430.8,0.90684,0.87131,1.43841,0.95759,0.99164,0.995,0.81347,0.68761,0.54066,1.35389,0.0027334,0.0027334,0.0027334
369,3440.1,0.88821,0.75894,1.42441,0.98011,0.9939,0.995,0.8384,0.68885,0.54216,1.35369,0.0027136,0.0027136,0.0027136
370,3449.32,0.91801,0.84427,1.46536,0.9868,0.99201,0.995,0.82632,0.71088,0.57001,1.3772,0.0026938,0.0026938,0.0026938
371,3458.53,0.84257,0.77627,1.44236,0.95762,1,0.99273,0.82146,0.72356,0.5653,1.38341,0.002674,0.002674,0.002674
372,3467.89,0.92918,0.85516,1.46717,0.98568,0.99696,0.995,0.83376,0.7119,0.5236,1.36946,0.0026542,0.0026542,0.0026542
